PassengerId,Survived,Pclass,Sex_encoded,Age,Age_scaled,SibSp,Parch,Fare,Fare_scaled,Has_Cabin,Embarked_C,Embarked_Q,Embarked_S,Pclass_norm,familySize,farePerPerson,isAlone,isChild,isBaby,isToddler,isTeen,isYoungAdult,isMiddleAge,isElderly,family_Alone,family_Small,family_Medium,family_Large,fare_Economy,fare_Standard,fare_Premium,fare_Luxury,title_Mr,title_Mrs,title_Miss,title_Master,title_Noble,title_Professional,title_Military,title_Other,age_class_interaction,fare_class_interaction,family_class_interaction,child_female_interaction,deck_Unknown,deck_Rare,women_children_first,status_Lower,status_Middle,status_Upper,age_squared,age_log,fare_log,fare_squared,long_name,has_shared_ticket,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F
272,1,3,1,25.0,-0.33499878238379277,0,0,0.0,-0.6480576784030068,0,0,0,1,1.0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,75.0,0.0,3,0,1,0,0,1,0,0,625.0,3.258096538021482,0.0,0.0,0,1,0,0,0,0,0,0
273,1,2,0,41.0,0.8939085072261196,0,1,19.5,-0.2556516691886167,0,0,0,1,0.5,2,9.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,82.0,19.5,4,0,1,0,1,0,1,0,1681.0,3.7376696182833684,3.0204248861443626,380.25,1,1,0,0,0,0,0,0
274,0,1,1,37.0,0.5866816848236415,0,1,29.7,-0.05039314129185886,1,1,0,0,0.0,2,14.85,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37.0,14.85,2,0,0,0,0,0,1,0,1369.0,3.6375861597263857,3.4242626545931514,882.0899999999999,0,0,0,0,1,0,0,0
275,1,3,0,28.0,-0.10457866558193422,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,23.25,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
276,1,1,0,63.0,2.583656030439749,1,0,77.9583,0.9207272132963871,1,0,0,1,0.0,2,38.97915,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,63.0,38.97915,2,0,0,0,1,0,1,0,3969.0,4.1588830833596715,4.368919865004903,6077.496538889999,1,1,0,0,0,1,0,0
277,0,3,0,45.0,1.2011353296285976,0,0,7.75,-0.49210144397164657,0,0,0,1,1.0,1,7.75,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,135.0,23.25,3,0,1,0,1,1,0,0,2025.0,3.828641396489095,2.169053700369523,60.0625,1,0,0,0,0,0,0,0
278,0,2,1,28.0,-0.10457866558193422,0,0,0.0,-0.6480576784030068,0,0,0,1,0.5,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,56.0,0.0,2,0,1,0,0,0,1,0,784.0,3.367295829986474,0.0,0.0,0,1,0,0,0,0,0,0
279,0,3,1,7.0,-1.717519483194944,4,1,29.125,-0.061964087717411374,0,0,1,0,1.0,6,4.854166666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21.0,14.5625,18,0,1,0,1,1,0,0,49.0,2.0794415416798357,3.405355391810819,848.265625,0,1,0,0,0,0,0,0
280,1,3,0,35.0,0.4330682736224024,1,1,20.25,-0.24055913037267862,0,0,0,1,1.0,3,6.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,105.0,20.25,9,0,1,0,1,1,0,0,1225.0,3.58351893845611,3.056356895370426,410.0625,1,1,0,0,0,0,0,0
281,0,3,1,65.0,2.737269441640988,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,195.0,23.25,3,0,1,0,0,1,0,0,4225.0,4.189654742026425,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
282,0,3,1,28.0,-0.10457866558193422,0,0,7.8542,-0.4900045872454856,0,0,0,1,1.0,1,7.8542,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.5626,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.180891922715322,61.688457639999996,1,0,0,0,0,0,0,0
283,0,3,1,16.0,-1.0262591327893684,0,0,9.5,-0.4568855200677911,0,0,0,1,1.0,1,9.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,48.0,28.5,3,0,1,0,0,1,0,0,256.0,2.833213344056216,2.3513752571634776,90.25,0,0,0,0,0,0,0,0
284,1,3,1,19.0,-0.79583901598751,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,57.0,24.150000000000002,3,0,1,0,0,1,0,0,361.0,2.995732273553991,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
285,0,1,1,28.0,-0.10457866558193422,0,0,26.0,-0.12484966611715337,1,0,0,1,0.0,1,26.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28.0,26.0,1,0,0,0,0,0,1,0,784.0,3.367295829986474,3.295836866004329,676.0,0,0,1,0,0,0,0,0
286,0,3,1,33.0,0.27945486242116335,0,0,8.6625,-0.4737388550789219,0,1,0,0,1.0,1,8.6625,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99.0,25.987499999999997,3,0,1,0,0,1,0,0,1089.0,3.5263605246161616,2.2682524139135403,75.03890625,0,0,0,0,0,0,0,0
287,1,3,1,30.0,0.04903474561930482,0,0,9.5,-0.4568855200677911,0,0,0,1,1.0,1,9.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,90.0,28.5,3,0,1,0,0,1,0,0,900.0,3.4339872044851463,2.3513752571634776,90.25,0,0,0,0,0,0,0,0
288,0,3,1,22.0,-0.5654188991856514,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,66.0,23.6874,3,0,1,0,0,1,0,0,484.0,3.1354942159291497,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
289,1,2,1,42.0,0.970715212826739,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,26.0,2,0,1,0,0,0,1,0,1764.0,3.7612001156935624,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
290,1,3,0,22.0,-0.5654188991856514,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,66.0,23.25,3,0,1,0,1,1,0,0,484.0,3.1354942159291497,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
291,1,1,0,26.0,-0.25819207678317324,0,0,78.85,0.938671235779283,0,0,0,1,0.0,1,78.85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26.0,78.85,1,0,1,0,1,0,1,0,676.0,3.295836866004329,4.380149874661021,6217.322499999999,0,1,0,0,0,0,0,0
292,1,1,0,19.0,-0.79583901598751,1,0,91.0792,1.1847641366964432,1,1,0,0,0.0,2,45.5396,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.0,45.5396,2,0,0,0,1,0,1,0,361.0,2.995732273553991,4.5226490762785785,8295.42067264,1,1,0,1,0,0,0,0
293,0,2,1,36.0,0.5098749792230219,0,0,12.875,-0.3889690953960697,1,1,0,0,0.5,1,12.875,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,72.0,25.75,2,0,0,0,0,0,1,0,1296.0,3.6109179126442243,2.630088659632498,165.765625,0,0,0,0,0,1,0,0
294,0,3,0,24.0,-0.4118054879844123,0,0,8.85,-0.4699657203749374,0,0,0,1,1.0,1,8.85,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,72.0,26.549999999999997,3,0,1,0,1,1,0,0,576.0,3.2188758248682006,2.2874714551839976,78.32249999999999,0,0,0,0,0,0,0,0
295,0,3,1,24.0,-0.4118054879844123,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,72.0,23.6874,3,0,1,0,0,1,0,0,576.0,3.2188758248682006,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
296,0,1,1,28.0,-0.10457866558193422,0,0,27.7208,-0.09022134505786503,0,1,0,0,0.0,1,27.7208,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28.0,27.7208,1,0,1,0,0,0,1,0,784.0,3.367295829986474,3.357621598945279,768.44275264,0,0,0,0,0,0,0,0
297,0,3,1,23.5,-0.45020884078472206,0,0,7.2292,-0.502581702925434,0,1,0,0,1.0,1,7.2292,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,70.5,21.6876,3,0,1,0,0,1,0,0,552.25,3.1986731175506815,2.1076888046179385,52.26133263999999,0,0,0,0,0,0,0,0
298,0,1,0,2.0,-2.1015530111980416,1,2,151.55,2.401641331670881,1,0,0,1,0.0,4,37.8875,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,37.8875,4,1,0,0,1,0,1,0,4.0,1.0986122886681098,5.027492411162679,22967.402500000004,0,1,0,0,1,0,0,0
299,1,1,1,28.0,-0.10457866558193422,0,0,30.5,-0.034294433221524895,1,0,0,1,0.0,1,30.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28.0,30.5,1,0,0,0,0,0,1,0,784.0,3.367295829986474,3.449987545831587,930.25,0,0,0,0,1,0,0,0
300,1,1,0,50.0,1.5851688576316951,0,1,247.5208,4.332898697266388,1,1,0,0,0.0,2,123.7604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,50.0,123.7604,2,0,0,0,1,0,1,0,2500.0,3.9318256327243257,5.515526544247129,61266.54643264,1,1,0,1,0,0,0,0
301,1,3,0,28.0,-0.10457866558193422,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,23.25,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.169053700369523,60.0625,1,0,0,0,0,0,0,0
302,1,3,1,28.0,-0.10457866558193422,2,0,23.25,-0.1801889751089263,0,0,1,0,1.0,3,7.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,84.0,23.25,9,0,1,0,0,1,0,0,784.0,3.367295829986474,3.188416617383492,540.5625,0,1,0,0,0,0,0,0
303,0,3,1,19.0,-0.79583901598751,0,0,0.0,-0.6480576784030068,0,0,0,1,1.0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,57.0,0.0,3,0,1,0,0,1,0,0,361.0,2.995732273553991,0.0,0.0,1,1,0,0,0,0,0,0
304,1,2,0,28.0,-0.10457866558193422,0,0,12.35,-0.39953387256722633,1,0,1,0,0.5,1,12.35,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,56.0,24.7,2,0,0,0,1,0,1,0,784.0,3.367295829986474,2.5915163848462583,152.52249999999998,0,0,0,0,0,0,1,0
305,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,1,0,0,0,0,0,0,0
306,1,1,1,0.92,-2.1845042532467107,1,2,151.55,2.401641331670881,1,0,0,1,0.0,4,37.8875,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.92,37.8875,4,0,0,0,1,0,1,0,0.8464,0.6523251860396903,5.027492411162679,22967.402500000004,0,1,0,0,1,0,0,0
307,1,1,0,28.0,-0.10457866558193422,0,0,110.8833,1.583289667316069,0,1,0,0,0.0,1,110.8833,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28.0,110.8833,1,0,1,0,1,0,1,0,784.0,3.367295829986474,4.717456363787216,12295.106218890001,0,1,0,0,0,0,0,0
308,1,1,0,17.0,-0.9494524271887489,1,0,108.9,1.5433789576712023,1,1,0,0,0.0,2,54.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.0,54.45,2,0,0,0,1,0,1,0,289.0,2.8903717578961645,4.699570861409576,11859.210000000001,1,1,0,0,1,0,0,0
309,0,2,1,30.0,0.04903474561930482,1,0,24.0,-0.16509643629298823,0,1,0,0,0.5,2,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,60.0,24.0,4,0,1,0,0,0,1,0,900.0,3.4339872044851463,3.2188758248682006,576.0,0,1,0,0,0,0,0,0
310,1,1,0,30.0,0.04903474561930482,0,0,56.9292,0.4975505359440627,1,1,0,0,0.0,1,56.9292,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0,56.9292,1,0,0,0,1,0,1,0,900.0,3.4339872044851463,4.0592215752427645,3240.9338126400003,0,1,0,0,0,0,1,0
311,1,1,0,24.0,-0.4118054879844123,0,0,83.1583,1.0253688157535579,1,1,0,0,0.0,1,83.1583,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24.0,83.1583,1,0,0,0,1,0,1,0,576.0,3.2188758248682006,4.432699549165613,6915.30285889,0,1,0,0,1,0,0,0
312,1,1,0,18.0,-0.8726457215881294,2,2,262.375,4.631815484039331,1,1,0,0,0.0,5,52.475,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,18.0,52.475,5,0,0,0,1,0,1,0,324.0,2.9444389791664403,5.5735788721243535,68840.640625,0,1,0,1,0,0,0,0
313,0,2,0,26.0,-0.25819207678317324,1,1,26.0,-0.12484966611715337,0,0,0,1,0.5,3,8.666666666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,52.0,17.333333333333332,6,0,1,0,1,0,1,0,676.0,3.295836866004329,3.295836866004329,676.0,1,0,0,0,0,0,0,0
314,0,3,1,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.6874,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
315,0,2,1,43.0,1.0475219184273585,1,1,26.25,-0.11981881984517401,0,0,0,1,0.5,3,8.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,86.0,17.5,6,0,1,0,0,0,1,0,1849.0,3.784189633918261,3.305053521109253,689.0625,0,1,0,0,0,0,0,0
316,1,3,0,26.0,-0.25819207678317324,0,0,7.8542,-0.4900045872454856,0,0,0,1,1.0,1,7.8542,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,78.0,23.5626,3,0,1,0,1,1,0,0,676.0,3.295836866004329,2.180891922715322,61.688457639999996,1,0,0,0,0,0,0,0
317,1,2,0,24.0,-0.4118054879844123,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5,2,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,48.0,26.0,4,0,1,0,1,0,1,0,576.0,3.2188758248682006,3.295836866004329,676.0,1,1,0,0,0,0,0,0
318,0,2,1,54.0,1.8923956800341732,0,0,14.0,-0.3663302871721626,0,0,0,1,0.5,1,14.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,108.0,28.0,2,0,1,0,0,0,1,0,2916.0,4.007333185232471,2.70805020110221,196.0,0,0,0,0,0,0,0,0
319,1,1,0,31.0,0.12584145121992435,0,2,164.8667,2.669618413871151,1,0,0,1,0.0,3,54.95556666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,31.0,54.95556666666667,3,0,0,0,1,0,1,0,961.0,3.4657359027997265,5.11118445372147,27181.028768890003,0,1,0,0,1,0,0,0
320,1,1,0,40.0,0.8171018016255001,1,1,134.5,2.0585376159218884,1,1,0,0,0.0,3,44.833333333333336,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40.0,44.833333333333336,3,0,0,0,1,0,1,0,1600.0,3.713572066704308,4.908971640319756,18090.25,1,1,0,0,0,0,1,0
321,0,3,1,22.0,-0.5654188991856514,0,0,7.25,-0.5021631365156053,0,0,0,1,1.0,1,7.25,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,66.0,21.75,3,0,1,0,0,1,0,0,484.0,3.1354942159291497,2.1102132003465894,52.5625,0,0,0,0,0,0,0,0
322,0,3,1,27.0,-0.18138537118255374,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,81.0,23.6874,3,0,1,0,0,1,0,0,729.0,3.332204510175204,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
323,1,2,0,30.0,0.04903474561930482,0,0,12.35,-0.39953387256722633,0,0,1,0,0.5,1,12.35,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60.0,24.7,2,0,1,0,1,0,1,0,900.0,3.4339872044851463,2.5915163848462583,152.52249999999998,0,0,0,0,0,0,0,0
324,1,2,0,22.0,-0.5654188991856514,1,1,29.0,-0.06447951085340105,0,0,0,1,0.5,3,9.666666666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,44.0,19.333333333333332,6,0,1,0,1,0,1,0,484.0,3.1354942159291497,3.4011973816621555,841.0,1,1,0,0,0,0,0,0
325,0,3,1,28.0,-0.10457866558193422,8,2,69.55,0.751523754461651,0,0,0,1,1.0,11,6.322727272727272,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,84.0,18.96818181818182,33,0,1,0,0,1,0,0,784.0,3.367295829986474,4.256321678298823,4837.202499999999,0,1,0,0,0,0,0,0
326,1,1,0,36.0,0.5098749792230219,0,0,135.6333,2.081343448242025,1,1,0,0,0.0,1,135.6333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,36.0,135.6333,1,0,0,0,1,0,1,0,1296.0,3.6109179126442243,4.91730069488021,18396.392068889996,0,1,0,0,1,0,0,0
327,0,3,1,61.0,2.43004261923851,0,0,6.2375,-0.5225380639171217,0,0,0,1,1.0,1,6.2375,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,183.0,18.7125,3,0,1,0,0,1,0,0,3721.0,4.127134385045092,1.9792758428991135,38.906406249999996,0,0,0,0,0,0,0,0
328,1,2,0,36.0,0.5098749792230219,0,0,13.0,-0.38645367226008004,1,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,72.0,26.0,2,0,0,0,1,0,1,0,1296.0,3.6109179126442243,2.6390573296152584,169.0,0,0,0,0,0,1,0,0
329,1,3,0,31.0,0.12584145121992435,1,1,20.525,-0.23502519947350137,0,0,0,1,1.0,3,6.841666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,93.0,20.525,9,0,1,0,1,1,0,0,961.0,3.4657359027997265,3.0692150503137943,421.27562499999993,1,1,0,0,0,0,0,0
330,1,1,0,16.0,-1.0262591327893684,0,1,57.9792,0.518680090286376,1,1,0,0,0.0,2,28.9896,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.0,28.9896,2,0,0,0,1,0,1,0,256.0,2.833213344056216,4.077184839375167,3361.58763264,0,1,0,1,0,0,0,0
331,1,3,0,28.0,-0.10457866558193422,2,0,23.25,-0.1801889751089263,0,0,1,0,1.0,3,7.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,84.0,23.25,9,0,1,0,1,1,0,0,784.0,3.367295829986474,3.188416617383492,540.5625,0,1,0,0,0,0,0,0
332,0,1,1,45.5,1.2395386824289074,0,0,28.5,-0.07454120339735977,1,0,0,1,0.0,1,28.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,45.5,28.5,1,0,0,0,0,0,1,0,2070.25,3.8394523125933104,3.3843902633457743,812.25,0,0,0,0,1,0,0,0
333,0,1,1,38.0,0.663488390424261,0,1,153.4625,2.440127305651523,1,0,0,1,0.0,2,76.73125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,38.0,76.73125,2,0,0,0,0,0,1,0,1444.0,3.6635616461296463,5.039951348430309,23550.73890625,0,1,0,0,1,0,0,0
334,0,3,1,16.0,-1.0262591327893684,2,0,18.0,-0.28583674682049287,0,0,0,1,1.0,3,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48.0,18.0,9,0,1,0,0,1,0,0,256.0,2.833213344056216,2.9444389791664403,324.0,1,1,0,0,0,0,0,0
335,1,1,0,28.0,-0.10457866558193422,1,0,133.65,2.041432738597159,0,0,0,1,0.0,2,66.825,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.0,66.825,2,0,1,0,1,0,1,0,784.0,3.367295829986474,4.902678819257608,17862.322500000002,1,1,0,0,0,0,0,0
336,0,3,1,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.6874,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
337,0,1,1,29.0,-0.027771959981314702,1,0,66.6,0.6921597684522944,1,0,0,1,0.0,2,33.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29.0,33.3,2,0,0,0,0,0,1,0,841.0,3.4011973816621555,4.213607983048918,4435.5599999999995,0,1,0,0,1,0,0,0
338,1,1,0,41.0,0.8939085072261196,0,0,134.5,2.0585376159218884,1,1,0,0,0.0,1,134.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,41.0,134.5,1,0,0,0,1,0,1,0,1681.0,3.7376696182833684,4.908971640319756,18090.25,1,1,0,0,0,0,1,0
339,1,3,1,45.0,1.2011353296285976,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,135.0,24.150000000000002,3,0,1,0,0,1,0,0,2025.0,3.828641396489095,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
340,0,1,1,45.0,1.2011353296285976,0,0,35.5,0.06632249221806229,1,0,0,1,0.0,1,35.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45.0,35.5,1,0,0,1,0,0,1,0,2025.0,3.828641396489095,3.597312260588446,1260.25,0,0,0,0,0,0,0,0
341,1,2,1,2.0,-2.1015530111980416,1,1,26.0,-0.12484966611715337,1,0,0,1,0.5,3,8.666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,17.333333333333332,6,0,0,0,1,0,1,0,4.0,1.0986122886681098,3.295836866004329,676.0,0,1,0,0,0,0,0,1
342,1,1,0,24.0,-0.4118054879844123,3,2,263.0,4.644392599719279,1,0,0,1,0.0,6,43.833333333333336,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,24.0,43.833333333333336,6,0,0,0,1,0,1,0,576.0,3.2188758248682006,5.575949103146316,69169.0,0,1,0,0,1,0,0,0
343,0,2,1,28.0,-0.10457866558193422,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56.0,26.0,2,0,1,0,0,0,1,0,784.0,3.367295829986474,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
344,0,2,1,25.0,-0.33499878238379277,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.0,26.0,2,0,1,0,0,0,1,0,625.0,3.258096538021482,2.6390573296152584,169.0,1,0,0,0,0,0,0,0
345,0,2,1,36.0,0.5098749792230219,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,72.0,26.0,2,0,1,0,0,0,1,0,1296.0,3.6109179126442243,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
346,1,2,0,24.0,-0.4118054879844123,0,0,13.0,-0.38645367226008004,1,0,0,1,0.5,1,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,48.0,26.0,2,0,0,0,1,0,1,0,576.0,3.2188758248682006,2.6390573296152584,169.0,0,0,0,0,0,0,0,1
347,1,2,0,40.0,0.8171018016255001,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80.0,26.0,2,0,1,0,1,0,1,0,1600.0,3.713572066704308,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
348,1,3,0,28.0,-0.10457866558193422,1,0,16.1,-0.32407117848753597,0,0,0,1,1.0,2,8.05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,84.0,24.150000000000002,6,0,1,0,1,1,0,0,784.0,3.367295829986474,2.8390784635086144,259.21000000000004,1,0,0,0,0,0,0,0
349,1,3,1,3.0,-2.0247463055974224,1,1,15.9,-0.3280958555051195,0,0,0,1,1.0,3,5.3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,15.899999999999999,9,0,1,0,1,1,0,0,9.0,1.3862943611198906,2.8273136219290276,252.81,1,1,0,0,0,0,0,0
